COMMAND    PID   USER   FD      TYPE     DEVICE SIZE/OFF       NODE NAME
dbus-daem 1147 andrej   22u     unix 0xebfdc000      0t0      29946 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   23u     unix 0xebe03c00      0t0      29948 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   24u     unix 0xeb43a100      0t0      30035 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   25u     unix 0xebed1b00      0t0      30995 @/tmp/dbus-9mfAW311tj type=STREAM
dbus-daem 1147 andrej   27u     unix 0xeb01b600      0t0      34288 @/tmp/dbus-9mfAW311tj type=STREAM
at-spi2-r 1151 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
at-spi2-r 1151 andrej  rtd       DIR        8,1     4096          2 /
at-spi2-r 1151 andrej  txt       REG        8,1    94768    4851748 /usr/lib/at-spi2-core/at-spi2-registryd
at-spi2-r 1151 andrej  mem       REG        8,1   104024    6687011 /lib/i386-linux-gnu/libbsd.so.0.8.7
at-spi2-r 1151 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
at-spi2-r 1151 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
at-spi2-r 1151 andrej  mem       REG        8,1    21908    4852804 /usr/lib/i386-linux-gnu/libXdmcp.so.6.0.0
at-spi2-r 1151 andrej  mem       REG        8,1    13696    4852793 /usr/lib/i386-linux-gnu/libXau.so.6.0.0
at-spi2-r 1151 andrej  mem       REG        8,1   914752    6687046 /lib/i386-linux-gnu/libgcrypt.so.20.2.1
at-spi2-r 1151 andrej  mem       REG        8,1    83308    4850820 /usr/lib/i386-linux-gnu/liblz4.so.1.7.1
at-spi2-r 1151 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
at-spi2-r 1151 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
at-spi2-r 1151 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
at-spi2-r 1151 andrej  mem       REG        8,1    80144    4852806 /usr/lib/i386-linux-gnu/libXext.so.6.4.0
at-spi2-r 1151 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
at-spi2-r 1151 andrej  mem       REG        8,1   173644    4854079 /usr/lib/i386-linux-gnu/libxcb.so.1.1.0
at-spi2-r 1151 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
at-spi2-r 1151 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
at-spi2-r 1151 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
at-spi2-r 1151 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
at-spi2-r 1151 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
at-spi2-r 1151 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
at-spi2-r 1151 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
at-spi2-r 1151 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
at-spi2-r 1151 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
at-spi2-r 1151 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
at-spi2-r 1151 andrej  mem       REG        8,1    26216    4852832 /usr/lib/i386-linux-gnu/libXtst.so.6.1.0
at-spi2-r 1151 andrej  mem       REG        8,1  1344352    4849863 /usr/lib/i386-linux-gnu/libX11.so.6.3.0
at-spi2-r 1151 andrej  mem       REG        8,1   366024    6687165 /lib/i386-linux-gnu/libdbus-1.so.3.19.4
at-spi2-r 1151 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
at-spi2-r 1151 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
at-spi2-r 1151 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
at-spi2-r 1151 andrej  mem       REG        8,1   202176    4852895 /usr/lib/i386-linux-gnu/libatspi.so.0.0.1
at-spi2-r 1151 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
at-spi2-r 1151 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
at-spi2-r 1151 andrej    0u      CHR        1,3      0t0          6 /dev/null
at-spi2-r 1151 andrej    1u     unix 0xec357600      0t0      29144 type=STREAM
at-spi2-r 1151 andrej    2u     unix 0xec357600      0t0      29144 type=STREAM
at-spi2-r 1151 andrej    3u     unix 0xec3ffc00      0t0      29205 type=STREAM
at-spi2-r 1151 andrej    4u  a_inode       0,14        0      12186 [eventfd]
at-spi2-r 1151 andrej    5u     unix 0xec3fe100      0t0      29209 type=STREAM
at-spi2-r 1151 andrej    6u  a_inode       0,14        0      12186 [eventfd]
at-spi2-r 1151 andrej    7u     unix 0xec3ff300      0t0      29211 type=STREAM
at-spi2-r 1151 andrej    8u  a_inode       0,14        0      12186 [eventfd]
xfce4-not 1154 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
xfce4-not 1154 andrej  rtd       DIR        8,1     4096          2 /
xfce4-not 1154 andrej  txt       REG        8,1    99740    4981427 /usr/lib/i386-linux-gnu/xfce4/notifyd/xfce4-notifyd
xfce4-not 1154 andrej  mem       REG        8,1   238900    4855983 /usr/lib/i386-linux-gnu/gvfs/libgvfscommon.so
xfce4-not 1154 andrej  mem       REG        8,1   234908    4855560 /usr/lib/i386-linux-gnu/gio/modules/libgvfsdbus.so
xfce4-not 1154 andrej  mem       REG        8,1   413456    6559360 /usr/share/themes/Greybird/gtk-3.0/gtk.gresource
xfce4-not 1154 andrej  mem       REG        8,1   115225    5636547 /usr/share/glib-2.0/schemas/gschemas.compiled
xfce4-not 1154 andrej  mem       REG        8,1   149637    5243103 /usr/share/locale-langpack/ru/LC_MESSAGES/glib20.mo
xfce4-not 1154 andrej  mem       REG        8,1    79100    4853417 /usr/lib/i386-linux-gnu/libappmenu-gtk3-parser.so.0
xfce4-not 1154 andrej  mem       REG        8,1    13514    5242918 /usr/share/locale-langpack/ru/LC_MESSAGES/atk10.mo
xfce4-not 1154 andrej  mem       REG        8,1    51164    4855555 /usr/lib/i386-linux-gnu/gio/modules/libdconfsettings.so
xfce4-not 1154 andrej  mem       REG        8,1   274783    5245357 /usr/share/locale-langpack/ru/LC_MESSAGES/gtk30-properties.mo
xfce4-not 1154 andrej  mem       REG        8,1   193089    5249678 /usr/share/locale-langpack/ru/LC_MESSAGES/libc.mo
xfce4-not 1154 andrej  mem       REG        8,1   109258    5245541 /usr/share/locale-langpack/ru/LC_MESSAGES/gtk30.mo
xfce4-not 1154 andrej  mem       REG        8,1  4257552    4856262 /usr/lib/locale/locale-archive
xfce4-not 1154 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
xfce4-not 1154 andrej  mem       REG        8,1   914752    6687046 /lib/i386-linux-gnu/libgcrypt.so.20.2.1
xfce4-not 1154 andrej  mem       REG        8,1    83308    4850820 /usr/lib/i386-linux-gnu/liblz4.so.1.7.1
xfce4-not 1154 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
xfce4-not 1154 andrej  mem       REG        8,1   185784    4853313 /usr/lib/i386-linux-gnu/libgraphite2.so.3.0.1
xfce4-not 1154 andrej  mem       REG        8,1    30004    4853053 /usr/lib/i386-linux-gnu/libdatrie.so.1.3.3
xfce4-not 1154 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
xfce4-not 1154 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
xfce4-not 1154 andrej  mem       REG        8,1    21908    4852804 /usr/lib/i386-linux-gnu/libXdmcp.so.6.0.0
xfce4-not 1154 andrej  mem       REG        8,1    13696    4852793 /usr/lib/i386-linux-gnu/libXau.so.6.0.0
xfce4-not 1154 andrej  mem       REG        8,1   198060    6687042 /lib/i386-linux-gnu/libexpat.so.1.6.7
xfce4-not 1154 andrej  mem       REG        8,1   685920    4853415 /usr/lib/i386-linux-gnu/libharfbuzz.so.0.10702.0
xfce4-not 1154 andrej  mem       REG        8,1   202176    4852895 /usr/lib/i386-linux-gnu/libatspi.so.0.0.1
xfce4-not 1154 andrej  mem       REG        8,1     5228    4853332 /usr/lib/i386-linux-gnu/libX11-xcb.so.1.0.0
xfce4-not 1154 andrej  mem       REG        8,1    17864    4854075 /usr/lib/i386-linux-gnu/libxcb-util.so.1.0.0
xfce4-not 1154 andrej  mem       REG        8,1    40368    4853922 /usr/lib/i386-linux-gnu/libthai.so.0.3.0
xfce4-not 1154 andrej  mem       REG        8,1   104024    6687011 /lib/i386-linux-gnu/libbsd.so.0.8.7
xfce4-not 1154 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
xfce4-not 1154 andrej  mem       REG        8,1   366024    6687165 /lib/i386-linux-gnu/libdbus-1.so.3.19.4
xfce4-not 1154 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
xfce4-not 1154 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
xfce4-not 1154 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
xfce4-not 1154 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
xfce4-not 1154 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
xfce4-not 1154 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
xfce4-not 1154 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
xfce4-not 1154 andrej  mem       REG        8,1    42708    4852826 /usr/lib/i386-linux-gnu/libXrender.so.1.3.0
xfce4-not 1154 andrej  mem       REG        8,1    54676    4854067 /usr/lib/i386-linux-gnu/libxcb-render.so.0.0.0
xfce4-not 1154 andrej  mem       REG        8,1   173644    4854079 /usr/lib/i386-linux-gnu/libxcb.so.1.1.0
xfce4-not 1154 andrej  mem       REG        8,1     9612    4854071 /usr/lib/i386-linux-gnu/libxcb-shm.so.0.0.0
xfce4-not 1154 andrej  mem       REG        8,1   230708    4853728 /usr/lib/i386-linux-gnu/libpng16.so.16.34.0
xfce4-not 1154 andrej  mem       REG        8,1   767576    4850931 /usr/lib/i386-linux-gnu/libfreetype.so.6.15.0
xfce4-not 1154 andrej  mem       REG        8,1   710000    4850091 /usr/lib/i386-linux-gnu/libpixman-1.so.0.34.0
xfce4-not 1154 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
xfce4-not 1154 andrej  mem       REG        8,1    80144    4852806 /usr/lib/i386-linux-gnu/libXext.so.6.4.0
xfce4-not 1154 andrej  mem       REG        8,1    51136    4853328 /usr/lib/i386-linux-gnu/libwayland-client.so.0.3.0
xfce4-not 1154 andrej  mem       REG        8,1     5396    4853330 /usr/lib/i386-linux-gnu/libwayland-egl.so.1.0.0
xfce4-not 1154 andrej  mem       REG        8,1    30244    4853623 /usr/lib/i386-linux-gnu/libwayland-cursor.so.0.0.0
xfce4-not 1154 andrej  mem       REG        8,1   276048    4854102 /usr/lib/i386-linux-gnu/libxkbcommon.so.0.0.0
xfce4-not 1154 andrej  mem       REG        8,1     9580    4852802 /usr/lib/i386-linux-gnu/libXdamage.so.1.1.0
xfce4-not 1154 andrej  mem       REG        8,1     9588    4852798 /usr/lib/i386-linux-gnu/libXcomposite.so.1.0.0
xfce4-not 1154 andrej  mem       REG        8,1    42496    4852800 /usr/lib/i386-linux-gnu/libXcursor.so.1.0.2
xfce4-not 1154 andrej  mem       REG        8,1    46628    4852824 /usr/lib/i386-linux-gnu/libXrandr.so.2.2.0
xfce4-not 1154 andrej  mem       REG        8,1     9636    4852816 /usr/lib/i386-linux-gnu/libXinerama.so.1.0.0
xfce4-not 1154 andrej  mem       REG        8,1  1050528    6684760 /lib/i386-linux-gnu/libm-2.27.so
xfce4-not 1154 andrej  mem       REG        8,1   301324    4853204 /usr/lib/i386-linux-gnu/libfontconfig.so.1.10.1
xfce4-not 1154 andrej  mem       REG        8,1    91388    4853698 /usr/lib/i386-linux-gnu/libpangoft2-1.0.so.0.4000.14
xfce4-not 1154 andrej  mem       REG        8,1   977688    4853126 /usr/lib/i386-linux-gnu/libepoxy.so.0.0.0
xfce4-not 1154 andrej  mem       REG        8,1   212288    4852885 /usr/lib/i386-linux-gnu/libatk-bridge-2.0.so.0.0.0
xfce4-not 1154 andrej  mem       REG        8,1    25884    4852976 /usr/lib/i386-linux-gnu/libcairo-gobject.so.2.11510.0
xfce4-not 1154 andrej  mem       REG        8,1    21904    4852808 /usr/lib/i386-linux-gnu/libXfixes.so.3.1.0
xfce4-not 1154 andrej  mem       REG        8,1    71288    4852814 /usr/lib/i386-linux-gnu/libXi.so.6.1.0
xfce4-not 1154 andrej  mem       REG        8,1    54540    4853696 /usr/lib/i386-linux-gnu/libpangocairo-1.0.so.0.4000.14
xfce4-not 1154 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
xfce4-not 1154 andrej  mem       REG        8,1    38200    4853894 /usr/lib/i386-linux-gnu/libstartup-notification-1.so.0.0.0
xfce4-not 1154 andrej  mem       REG        8,1   152892    4852883 /usr/lib/i386-linux-gnu/libatk-1.0.so.0.22810.1
xfce4-not 1154 andrej  mem       REG        8,1   333112    4853694 /usr/lib/i386-linux-gnu/libpango-1.0.so.0.4000.14
xfce4-not 1154 andrej  mem       REG        8,1   104684    4850165 /usr/lib/i386-linux-gnu/libICE.so.6.3.0
xfce4-not 1154 andrej  mem       REG        8,1    30164    4852781 /usr/lib/i386-linux-gnu/libSM.so.6.0.1
xfce4-not 1154 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
xfce4-not 1154 andrej  mem       REG        8,1   173376    4853056 /usr/lib/i386-linux-gnu/libdbus-glib-1.so.2.3.4
xfce4-not 1154 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
xfce4-not 1154 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
xfce4-not 1154 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
xfce4-not 1154 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
xfce4-not 1154 andrej  mem       REG        8,1  1344352    4849863 /usr/lib/i386-linux-gnu/libX11.so.6.3.0
xfce4-not 1154 andrej  mem       REG        8,1    54536    4854093 /usr/lib/i386-linux-gnu/libxfce4util.so.7.0.0
xfce4-not 1154 andrej  mem       REG        8,1   170012    4853254 /usr/lib/i386-linux-gnu/libgdk_pixbuf-2.0.so.0.3611.0
xfce4-not 1154 andrej  mem       REG        8,1  1363668    4852978 /usr/lib/i386-linux-gnu/libcairo.so.2.11510.0
xfce4-not 1154 andrej  mem       REG        8,1  1071836    4853250 /usr/lib/i386-linux-gnu/libgdk-3.so.0.2200.30
xfce4-not 1154 andrej  mem       REG        8,1  8444952    4853389 /usr/lib/i386-linux-gnu/libgtk-3.so.0.2200.30
xfce4-not 1154 andrej  mem       REG        8,1    83332    4854091 /usr/lib/i386-linux-gnu/libxfce4ui-2.so.0.0.0
xfce4-not 1154 andrej  mem       REG        8,1    79156    4854097 /usr/lib/i386-linux-gnu/libxfconf-0.so.2.0.0
xfce4-not 1154 andrej  DEL       REG        8,1             6560500 /home/andrej/.config/dconf/user
xfce4-not 1154 andrej  DEL       REG       0,54                  24 /run/user/1000/dconf/user
xfce4-not 1154 andrej  mem       REG        8,1    34100    4853419 /usr/lib/i386-linux-gnu/gtk-3.0/modules/libappmenu-gtk-module.so
xfce4-not 1154 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
xfce4-not 1154 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
xfce4-not 1154 andrej    0r      CHR        1,3      0t0          6 /dev/null
xfce4-not 1154 andrej    1u     unix 0xebc11e00      0t0      28469 type=STREAM
xfce4-not 1154 andrej    2u     unix 0xebc11e00      0t0      28469 type=STREAM
xfce4-not 1154 andrej    3u     unix 0xec3fc900      0t0      29217 type=STREAM
xfce4-not 1154 andrej    4u  a_inode       0,14        0      12186 [eventfd]
xfce4-not 1154 andrej    5u     unix 0xec3ff600      0t0      29220 type=DGRAM
xfce4-not 1154 andrej    6u     unix 0xec3fc300      0t0      29230 type=STREAM
xfce4-not 1154 andrej    7u  a_inode       0,14        0      12186 [eventfd]
xfce4-not 1154 andrej    8u  a_inode       0,14        0      12186 [eventfd]
xfce4-not 1154 andrej    9u     unix 0xec3fed00      0t0      29232 type=STREAM
xfce4-not 1154 andrej   10u  a_inode       0,14        0      12186 [eventfd]
xfce4-not 1154 andrej   11u     unix 0xebc12a00      0t0      28495 type=STREAM
xfce4-not 1154 andrej   12u  a_inode       0,14        0      12186 [eventfd]
pulseaudi 1173 andrej  cwd       DIR        8,1     4096          2 /
pulseaudi 1173 andrej  rtd       DIR        8,1     4096          2 /
pulseaudi 1173 andrej  txt       REG        8,1    87496    4850438 /usr/bin/pulseaudio
pulseaudi 1173 andrej  DEL       REG        0,1               30030 /memfd:pulseaudio
pulseaudi 1173 andrej  DEL       REG        0,1               30958 /memfd:pulseaudio
pulseaudi 1173 andrej  DEL       REG        0,1               28490 /memfd:pulseaudio
pulseaudi 1173 andrej  mem       REG        8,1   104684    4850165 /usr/lib/i386-linux-gnu/libICE.so.6.3.0
pulseaudi 1173 andrej  mem       REG        8,1    80144    4852806 /usr/lib/i386-linux-gnu/libXext.so.6.4.0
pulseaudi 1173 andrej  mem       REG        8,1    26216    4852832 /usr/lib/i386-linux-gnu/libXtst.so.6.1.0
pulseaudi 1173 andrej  mem       REG        8,1    30164    4852781 /usr/lib/i386-linux-gnu/libSM.so.6.0.1
pulseaudi 1173 andrej  mem       REG        8,1     9524    4986387 /usr/lib/pulse-11.1/modules/module-x11-xsmp.so
pulseaudi 1173 andrej  mem       REG        8,1    13620    6687023 /lib/i386-linux-gnu/libkeyutils.so.1.5
pulseaudi 1173 andrej  mem       REG        8,1   116256    6687052 /lib/i386-linux-gnu/libgcc_s.so.1
pulseaudi 1173 andrej  mem       REG        8,1  1582360    4853896 /usr/lib/i386-linux-gnu/libstdc++.so.6.0.25
pulseaudi 1173 andrej  mem       REG        8,1 26903600    4851792 /usr/lib/i386-linux-gnu/libicudata.so.60.2
pulseaudi 1173 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
pulseaudi 1173 andrej  mem       REG        8,1    46744    4852202 /usr/lib/i386-linux-gnu/libkrb5support.so.0.1
pulseaudi 1173 andrej  mem       REG        8,1    13616    6687053 /lib/i386-linux-gnu/libcom_err.so.2.1
pulseaudi 1173 andrej  mem       REG        8,1   210532    4852204 /usr/lib/i386-linux-gnu/libk5crypto.so.3.1
pulseaudi 1173 andrej  mem       REG        8,1   897748    4852200 /usr/lib/i386-linux-gnu/libkrb5.so.3.3
pulseaudi 1173 andrej  mem       REG        8,1  1820016    4851797 /usr/lib/i386-linux-gnu/libicuuc.so.60.2
pulseaudi 1173 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
pulseaudi 1173 andrej  mem       REG        8,1   339476    4850985 /usr/lib/i386-linux-gnu/libgssapi_krb5.so.2.2
pulseaudi 1173 andrej  mem       REG        8,1  1168556    4850063 /usr/lib/i386-linux-gnu/libsqlite3.so.0.8.6
pulseaudi 1173 andrej  mem       REG        8,1  2011260    4854027 /usr/lib/i386-linux-gnu/libxml2.so.2.9.4
pulseaudi 1173 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
pulseaudi 1173 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
